Row.names	baseMean.x	log2FoldChange.x	lfcSE.x	pvalue.x	padj.x	baseMean.y	log2FoldChange.y	lfcSE.y	pvalue.y	padj.y
NDUFB6	NDUFB6	530.155287208831	-0.539297956497803	0.122513791934388	5.31314504376283e-06	2.7002913696471e-05	530.155287208831	-0.0775205353025046	0.106868907257717	0.400337650380631	0.671359174559115
PPP2R5D	PPP2R5D	1145.36657666648	-0.40460979481303	0.0906379185884788	5.34058744997781e-06	2.7134052811382e-05	1145.36657666648	-0.142106611943135	0.0862896805269928	0.0701893511929745	0.239835289614251
AC034139.1	AC034139.1	22.5718835914291	2.63786793520069	0.670403249906374	5.35279300125833e-06	2.71877209419543e-05	22.5718835914291	0.0157068132695092	0.203774682785812	0.781262699962202	0.911052222064257
TRIM32	TRIM32	445.187938306244	0.576151643268097	0.131466850607656	5.36595372051647e-06	2.72462061152482e-05	445.187938306244	-0.217960919433065	0.132182484681076	0.0431736776195542	0.172726529528563
RHBDD1	RHBDD1	934.582260858763	-0.437243025266635	0.0983289255205817	5.37367267421469e-06	2.72770327434148e-05	934.582260858763	0.299947221153314	0.0955650289082505	0.000543923518610352	0.00603045640198434
METTL4	METTL4	182.822529560412	-0.881286335521195	0.208639438071511	5.45059479205896e-06	2.76590115245101e-05	182.822529560412	0.0519734070886149	0.146053436052017	0.62690713436675	0.831938673601098
ZNF513	ZNF513	160.759238911584	0.904634835924365	0.214555378070245	5.45241246563123e-06	2.7659755912839e-05	160.759238911584	-0.0776308251280471	0.162012781417093	0.476398954315007	0.732350123097282
OSGIN2	OSGIN2	850.766764573611	-0.455360200198967	0.102680174499523	5.50251157142852e-06	2.79053535667452e-05	850.766764573611	0.00798728512020461	0.0912247164030709	0.922925488520073	0.971742576721853
PSMB5	PSMB5	1802.31577102356	-0.371578774955711	0.0831429985279179	5.55501142898716e-06	2.81629721849998e-05	1802.31577102356	0.00751698753619698	0.0769765333800835	0.917470225909031	0.969777861883307
TBP	TBP	270.839887602596	-0.744850997973469	0.173894781185493	5.56061568669567e-06	2.81827530501756e-05	270.839887602596	0.00428716238660362	0.130631189871323	0.965794514088659	0.988380598652669
ST14	ST14	2607.81697883107	0.320401965391253	0.0712988233729487	5.5734748706927e-06	2.82392805431822e-05	2607.81697883107	-0.0221876147540223	0.0685658761054987	0.720037105773756	0.882810975246113
PMP22	PMP22	474.795353777041	-0.584842362012068	0.133929711040323	5.59083286677912e-06	2.83185607233154e-05	474.795353777041	0.343165704118406	0.129205940080599	0.00189419671997013	0.0166955718047427
DDX50	DDX50	505.450961965498	-0.575855524200076	0.131763707526871	5.61434026221195e-06	2.84241488286663e-05	505.450961965498	0.164440053856392	0.118707443821865	0.0988359869656911	0.297915500982957
ZFHX2	ZFHX2	50.6844811267241	1.61728956766	0.40439921958431	5.6151130713308e-06	2.84241488286663e-05	50.6844811267241	-0.0973399956800252	0.215406608891873	0.277476468571553	0.552636273925837
NAA20	NAA20	830.359690760293	-0.467433636073204	0.105698486307976	5.67853972911156e-06	2.8736431713844e-05	830.359690760293	0.370923872681416	0.103287215701303	7.77316265509919e-05	0.00112600465885325
AC027117.1	AC027117.1	42.548816151847	1.68669662707611	0.423262312141402	5.70373891476807e-06	2.88551314963802e-05	42.548816151847	-0.0209936346558945	0.192733993700685	0.795264592126391	0.91733392043426
RWDD2A	RWDD2A	142.820585746972	0.964773968478272	0.230947097575431	5.71358584175378e-06	2.88961156243661e-05	142.820585746972	-0.0311769258937489	0.160270167639036	0.766434204552012	0.9054106695357
VWF	VWF	21.4975202814267	2.58258335108399	0.658487649305292	5.76229107876031e-06	2.91335382488453e-05	21.4975202814267	-0.000443149829038275	0.203076474411766	0.993782716028753	0.997558123092763
URB1	URB1	979.527215582183	-0.447480011624091	0.10104198404141	5.76911535523039e-06	2.9159134801566e-05	979.527215582183	0.225848868203904	0.0969487509813244	0.00922548529671768	0.0567984995041618
KATNA1	KATNA1	278.673659183783	-0.799908748415571	0.188324259117796	5.7756014074411e-06	2.91830067452297e-05	278.673659183783	0.140352848720458	0.152266583681497	0.213121082589281	0.479473807650665
HNRNPA0	HNRNPA0	2991.18245781291	-0.310559176149309	0.0693022387092173	5.82037771992703e-06	2.94002784247641e-05	2991.18245781291	-0.0135611546895365	0.0657246283416922	0.825690679891474	0.931638865027774
BAALC-AS1	BAALC-AS1	107.324240958125	1.11399243328195	0.270787887584478	5.83093047943055e-06	2.9435618245201e-05	107.324240958125	-0.253085422980022	0.267118986116277	0.0674076959667212	0.233918306745145
DHX57	DHX57	393.561178278661	0.601417363374452	0.138279939838761	5.82960354399745e-06	2.9435618245201e-05	393.561178278661	0.0600874904799178	0.120215515421193	0.548315456252099	0.781605630360564
NR2F1	NR2F1	514.640154348824	-0.532288951049963	0.121457831699702	5.83434608961837e-06	2.94438813480039e-05	514.640154348824	-1.66760438803443	0.132681655588481	1.88341619455357e-37	4.80271129611161e-35
PRRG4	PRRG4	341.061214007603	0.736968736042131	0.172154223162522	5.83728026136758e-06	2.94497105048514e-05	341.061214007603	0.13165729691911	0.14877734768042	0.237337971268774	0.508581367004516
MRPS15	MRPS15	702.607825900019	-0.482954790609835	0.109554588402412	5.84533612679729e-06	2.94813677351845e-05	702.607825900019	0.113656032632027	0.098903180631522	0.191225547655535	0.450282733613337
IL1RAP	IL1RAP	112.136814618259	-1.11515522808563	0.270903491236632	5.86218134281557e-06	2.95573218908395e-05	112.136814618259	-0.0459315213604618	0.164135422102741	0.662556035590865	0.851504144515006
WNT10B	WNT10B	105.459913647665	-1.19660371157059	0.292218621783904	5.88243506704223e-06	2.96504103729446e-05	105.459913647665	0.1063704624967	0.182025648231037	0.339204945494442	0.616981118172608
COX5A	COX5A	1113.92886444684	-0.426530201098582	0.09627546512218	5.95828734935712e-06	3.00236013680087e-05	1113.92886444684	-0.0217793003148583	0.0870523932999235	0.763376455728348	0.904094953573212
SNRPE	SNRPE	969.548736290629	-0.445697359390747	0.100794411978779	5.97577865206302e-06	3.01025757844185e-05	969.548736290629	0.266215620810981	0.0976504312515374	0.00242064595175386	0.0202955519424261
EIF5B	EIF5B	3298.00897270916	-0.318307622056813	0.0711586628528614	6.00757166168947e-06	3.02535240997705e-05	3298.00897270916	0.263523792023578	0.0702965166500954	7.21418124993523e-05	0.00105746026448506
KREMEN1	KREMEN1	1063.63414663693	0.425019739749544	0.0959185283342265	6.01125988297187e-06	3.02628907672851e-05	1063.63414663693	-0.135930135493577	0.0933132063837037	0.110403545209647	0.319620389444132
CCDC186	CCDC186	796.362566085369	0.465595100223462	0.10490678389416	6.02061235428519e-06	3.03007589846405e-05	796.362566085369	0.355812574736522	0.106857521587867	0.000202307283335048	0.00259058417361503
UBR4	UBR4	4255.45389821196	-0.288582704581629	0.0646949394686088	6.11672270148902e-06	3.07712197020949e-05	4255.45389821196	0.235434775557161	0.0638330668239833	0.000104207269612558	0.00145949386133497
WDFY3	WDFY3	990.923069322834	0.439476261372565	0.0994107744755561	6.11780849632057e-06	3.07712197020949e-05	990.923069322834	-0.0126094207977656	0.0917610486980593	0.878933735897513	0.953920359717302
TMEM109	TMEM109	336.202755568525	-0.679438951032928	0.158205194200007	6.16750403791309e-06	3.10117540521189e-05	336.202755568525	0.295604759252074	0.14929413909768	0.0132712959960458	0.0739850990507041
MDN1	MDN1	1802.82156381282	-0.359570530150237	0.0808391607378021	6.28129485180646e-06	3.15743315159284e-05	1802.82156381282	0.35266433092653	0.0797402511548711	2.54002335399307e-06	5.61538795299812e-05
AP5B1	AP5B1	500.188502606405	0.569887580977774	0.131121067436682	6.34080986953201e-06	3.18638208167466e-05	500.188502606405	0.0125254615452225	0.113784816399424	0.897410090952759	0.961869236366374
SERPING1	SERPING1	46.0348558425213	1.59967021417573	0.402760075248008	6.37942102056345e-06	3.20481202286455e-05	46.0348558425213	-0.268273212154697	0.404924605140129	0.0360042008725312	0.151324212186196
SIGMAR1	SIGMAR1	878.430687082531	-0.445839352761281	0.101177401189909	6.40606082956171e-06	3.21721859562303e-05	878.430687082531	0.0330306233917112	0.0903635951482332	0.685847440062322	0.864616743822174
PHACTR2	PHACTR2	753.120389375675	0.470325560961665	0.106978920748324	6.41303529834192e-06	3.21974441290427e-05	753.120389375675	0.403151801582374	0.10934222889269	4.47598423234372e-05	0.000710298356184159
HSPA14_1	HSPA14_1	441.760357084087	-0.596411142378068	0.137789004095693	6.4474066918049e-06	3.23601949573822e-05	441.760357084087	0.243251178371368	0.128881336481503	0.0230282539264364	0.110294001156734
KANTR	KANTR	137.183350138527	-0.994914564204176	0.240586791046875	6.51775823654733e-06	3.27033804454586e-05	137.183350138527	-0.138452262695279	0.178091127825919	0.233335157177617	0.50365250651736
ARPC5	ARPC5	1891.07138697052	0.362574336186424	0.0817052758648354	6.6718457939807e-06	3.34663828568977e-05	1891.07138697052	0.224241327109469	0.0814366765704579	0.00302380306507327	0.0241897845384504
TRIM9	TRIM9	71.3538674876543	-1.37467731109255	0.34240725351915	6.71003298594828e-06	3.36477358425937e-05	71.3538674876543	-0.0405790967430874	0.176353563188725	0.683860964537014	0.86372293509499
JPH2	JPH2	18.6378882318242	6.26556273449467	1.37806377831764	6.73032640061788e-06	3.37392770773555e-05	18.6378882318242	0.0586525903577921	0.220600267294769	0.116026616086272	0.329723181165963
CCDC115	CCDC115	249.232392337162	0.730344690625012	0.171966098377576	6.82955954979901e-06	3.42263697329165e-05	249.232392337162	-0.125305480798529	0.15052155190384	0.25922679268318	0.532972415796501
RNF103-CHMP3	RNF103-CHMP3	567.46410695907	0.529288148700382	0.121613804612372	6.86526669474041e-06	3.43949030260406e-05	567.46410695907	0.0132284187549615	0.107713499746267	0.886827963817561	0.957538035950095
FTX	FTX	177.635825491932	0.87981736643295	0.21086479695802	6.87168101732585e-06	3.44166220513751e-05	177.635825491932	-0.0609093164636845	0.157154480197899	0.571361215641288	0.796384879283082
KDM1A	KDM1A	2657.60354212931	-0.318593265724819	0.0717017504027532	6.88182896191576e-06	3.44570220225625e-05	2657.60354212931	-0.0592066362753094	0.0682025937464395	0.352666447451924	0.628934208401048
TTYH3	TTYH3	829.505614115822	0.449797963748127	0.102497727904531	6.94207811204665e-06	3.47481762892979e-05	829.505614115822	-0.22852676936928	0.10424849841171	0.0126921861678411	0.0718123310720619
PCAT7	PCAT7	113.771416562864	1.02618041499509	0.249819206176822	6.97886665241208e-06	3.49217592797392e-05	113.771416562864	-0.2445043429142	0.245870638753642	0.0737112253397407	0.247995683069783
TPTEP2-CSNK1E	TPTEP2-CSNK1E	784.546108924066	-0.478004422723539	0.109410934015208	7.0755079949927e-06	3.53946460686353e-05	784.546108924066	0.0759500891391979	0.0974423784527483	0.379823466553494	0.654551336716681
TP53	TP53	1642.2441610316	0.367289824188038	0.0830709996430046	7.09335662407212e-06	3.54732121444912e-05	1642.2441610316	-0.0190062757533586	0.0786626096462048	0.819253909360863	0.928203257196811
POC1B	POC1B	326.390870792899	-0.713322295830608	0.168002736288413	7.10778012571385e-06	3.55346071944855e-05	326.390870792899	0.0581882480432856	0.130777062539064	0.574467808696211	0.798485422462891
SART3	SART3	1229.75095819873	-0.393379992648533	0.0892861989717858	7.14479951885918e-06	3.57088968706751e-05	1229.75095819873	0.0376656226929597	0.0817224421809411	0.622117023348811	0.829302458344202
CLPB	CLPB	646.124109926557	-0.495583068629461	0.113730569184735	7.16402454331221e-06	3.57941739406722e-05	646.124109926557	0.0159294344864645	0.0986688326206961	0.856771265685868	0.944742810055251
MTX2	MTX2	527.179362320351	-0.533051719864482	0.122907222847667	7.19864089322441e-06	3.59562772195364e-05	527.179362320351	-0.0107758542430572	0.10447588139496	0.90497569192939	0.963891004150632
LMO2	LMO2	61.0362319083334	1.43234977339066	0.360227723353588	7.23686526352139e-06	3.61362988558279e-05	61.0362319083334	0.00329156842353955	0.184356722494432	0.972000036434122	0.989795234230743
AL365205.1	AL365205.1	1187.84528267373	-0.406422233602522	0.092618485174003	7.40257143205894e-06	3.69525829055705e-05	1187.84528267373	0.129962433280654	0.0866779366822304	0.0998540388939001	0.299501365897543
NRM	NRM	97.5015331056564	-1.17981101870363	0.2920563905229	7.42090556706122e-06	3.70329363435527e-05	97.5015331056564	-0.0366638082034914	0.167391373078875	0.722695984289341	0.883605735744214
NHLRC2	NHLRC2	1182.26695739061	-0.460618630367893	0.1054057691834	7.42813318931864e-06	3.70578326349583e-05	1182.26695739061	0.121079966596812	0.0970652507442792	0.159962547604653	0.405180010116941
TRMU	TRMU	353.585584728759	-0.659589051296078	0.1547478946587	7.48795744141564e-06	3.7345031493749e-05	353.585584728759	0.0464183083448068	0.123221031957038	0.644657167732987	0.842268508018628
ATIC	ATIC	1216.59984317817	-0.394090352126153	0.0897180269944668	7.58787078912602e-06	3.78257394094009e-05	1216.59984317817	0.0177762450701001	0.0819041694359944	0.814850891565365	0.926335472525547
GPR158	GPR158	86.8613457315631	1.24506803893852	0.310481067455565	7.58891322289738e-06	3.78257394094009e-05	86.8613457315631	0.295716704712153	0.310893048357028	0.0464715394126419	0.181851896153504
AC139530.2	AC139530.2	1793.88997840281	-0.351592130916613	0.0799884959188465	7.63197223355238e-06	3.80289092058978e-05	1793.88997840281	-0.149535475480608	0.077356008284451	0.0366605362512402	0.153105142679195
FN1	FN1	331.200268359621	0.70800809944999	0.167370473300287	7.68045816768897e-06	3.82589900841877e-05	331.200268359621	-0.00211227914318949	0.133508764220067	0.982620002395963	0.993162703166561
RBM14-RBM4	RBM14-RBM4	788.387259666919	0.45699207189724	0.104770942438643	7.7377388649837e-06	3.85327290710214e-05	788.387259666919	0.0100452063724881	0.0958464564898439	0.911644966182537	0.966955611721151
STOM	STOM	435.238245022401	-0.603600732314072	0.140905891600529	7.75875924172806e-06	3.86257869859623e-05	435.238245022401	0.108688338001001	0.12022781765065	0.276450762664271	0.551633402564027
RBM43	RBM43	182.893243474649	0.845859571432377	0.203252472047376	7.77329219538125e-06	3.86865020174822e-05	182.893243474649	-0.0976060739560824	0.161397836470738	0.375239666470774	0.650925952041139
SBNO2	SBNO2	1166.71885655916	-0.444771259993853	0.101925591855699	7.78347475860244e-06	3.87163275381616e-05	1166.71885655916	1.50219382970208	0.0954981968368373	5.61676518855437e-57	2.24518803077619e-54
TTC19	TTC19	1094.52915899188	-0.396643620626783	0.0905588659376604	7.78396290986539e-06	3.87163275381616e-05	1094.52915899188	0.028674481913878	0.0825078716483389	0.706839695425093	0.87707275135073
CLIP2	CLIP2	937.681138194329	0.43614273027356	0.0998199254215816	7.78906558003762e-06	3.873006985472e-05	937.681138194329	-0.143569058433013	0.0972685350489054	0.0958145911997701	0.292185114194763
PHF11	PHF11	146.777781096121	0.944288916686934	0.22954566290525	7.8409275274795e-06	3.89762382469574e-05	146.777781096121	0.415574809011892	0.248081090902313	0.0114539622136056	0.0667997244239854
PAQR8	PAQR8	201.611967088364	0.804610883047105	0.192523935980173	7.85963109215657e-06	3.9057482278135e-05	201.611967088364	-0.1862715172599	0.178591572569024	0.126678584412526	0.348523585953641
CCDC47	CCDC47	2765.97680988148	-0.308265988387436	0.0696264637708199	7.88143375606311e-06	3.91540735186413e-05	2765.97680988148	0.152557925650888	0.067417098442694	0.0170861965490651	0.0892004401555501
TMEM145	TMEM145	55.7302225365951	-1.61228495353423	0.410626645046954	7.89105625196741e-06	3.91901152531703e-05	55.7302225365951	-0.0838084924672142	0.197917080704878	0.389860874798579	0.662405692922793
AP001972.5	AP001972.5	167.406345381743	0.931318128030057	0.226200973947932	7.97158491144364e-06	3.95781778761627e-05	167.406345381743	-0.0937277136519925	0.169716286442443	0.395617078587419	0.668156100214826
TMC5	TMC5	210.029455630128	0.795784296688714	0.190483900861599	7.99691822365305e-06	3.96920501817478e-05	210.029455630128	0.0483831614856454	0.14648554806432	0.649589599746446	0.844898039754896
LHPP	LHPP	398.381169259338	0.601038139004119	0.140341101146612	8.00993383074921e-06	3.97447346224196e-05	398.381169259338	-0.358701760291227	0.150945874523002	0.00371155695476636	0.0283543013228277
JMJD1C	JMJD1C	1922.93906927834	-0.348695391087021	0.0793200036056503	8.08931537082965e-06	4.01265919488592e-05	1922.93906927834	0.0148460184776244	0.0739207246880869	0.832330705880328	0.933862171140194
EEF1D	EEF1D	4083.74142528513	-0.276307900742812	0.0624916207291387	8.10036663731679e-06	4.01693735612657e-05	4083.74142528513	0.0517658673828167	0.0599620743733409	0.359379772490536	0.635108953893539
TIPIN	TIPIN	248.735145990471	-0.752140166913632	0.179413804234178	8.19993801520898e-06	4.06509655482942e-05	248.735145990471	0.208784166187911	0.157063474572915	0.076990188913919	0.255310514358041
CCDC120	CCDC120	210.690460033548	0.810400129276445	0.194679000092132	8.26114934623898e-06	4.09421572240401e-05	210.690460033548	-0.0661206378708465	0.151269784060799	0.540037738150156	0.775759545215828
CDC123	CDC123	1248.95226232041	-0.396704935903303	0.0908692545430687	8.31715413457826e-06	4.12073787457869e-05	1248.95226232041	0.234465179633381	0.0880079874278882	0.00355922943110973	0.0274029168589864
CCDC84	CCDC84	219.102865498594	0.870919052167287	0.210819356875446	8.34028234558436e-06	4.13096031317947e-05	219.102865498594	0.0723516748460941	0.157371615007292	0.505779267451424	0.752482386606604
AC100861.1	AC100861.1	156.140618203717	-0.937855707148741	0.228771128201755	8.41291678714022e-06	4.16568984677033e-05	156.140618203717	0.168746603168765	0.177803510469741	0.16016166899639	0.405406654878762
