geneNames	baseMean.cobi	log2FoldChange.cobi	padj.cobi	baseMean.tnf	log2FoldChange.tnf	padj.tnf	bubbleSize
FAM171B	551.593375479538	0.449585649626634	0.000842981520927481	551.593375479538	0.112072580765001	0.521406534798151	1
YME1L1	3637.41912975007	-0.237809213384349	0.000844638014815496	3637.41912975007	0.23598102307527	0.0015367350582771	1
TMEM87A	765.313555439746	0.383477399569747	0.000846319561163501	765.313555439746	0.0285968128315737	0.893526158578071	1
AC010463.1	872.049030908546	-0.355884035294519	0.000851532082283031	872.049030908546	-0.00570794766796379	0.979338412127723	1
MIR4800	33.8062792030371	1.49701135041522	0.00085157900089648	33.8062792030371	-0.0699938647901492	0.634449700389027	1
SLC12A7	657.873192575841	0.393685198650613	0.000852977150251692	657.873192575841	-0.0386526257916579	0.845345359038661	1
U2SURP	2523.69738580581	-0.291821031282323	0.000854272011382513	2523.69738580581	0.333712591420484	0.00016180505566989	1
TLX3	41.0907201060871	-1.54772722914142	0.00085879256619181	41.0907201060871	0.146083874000262	0.389390937373099	1
RBL2	847.769643909167	0.37245072330803	0.000860644528545907	847.769643909167	-0.0642189425924457	0.714053177903917	1
SMARCA2	260.831350044804	0.625589337249313	0.000861179217007122	260.831350044804	0.0118568199176528	0.966930779663479	1
PPP6C	789.939299427138	-0.394843915196004	0.000863430804778649	789.939299427138	0.122918785945606	0.413454002162134	1
XRN2	2686.27561475654	-0.249678143774541	0.000865972924677885	2686.27561475654	0.0172903586191668	0.908845003678414	1
GLCE	640.28417643597	0.414468436051726	0.000866212217015404	640.28417643597	-0.15876516308849	0.295170505315566	1
GPR143	29.9121198950598	1.56180425013307	0.000867560651945546	29.9121198950598	0.0336211006924992	0.843887692182695	1
YIPF3	900.841718513573	0.394531430107257	0.0008710832340104	900.841718513573	-0.0856257783120031	0.614948210715776	1
EMD	1057.79833112273	-0.336150005304579	0.00087196810260917	1057.79833112273	0.0384827220101209	0.829053723755361	1
PRR7	183.541782035852	-0.697295610743197	0.000873039940253372	183.541782035852	-0.324239419132087	0.108958325009206	1
BORCS7	361.040628521917	0.536348654354788	0.00087333041423761	361.040628521917	-0.092527412548269	0.652185139640395	1
LARP1B	599.692394550783	-0.43105597586637	0.000873561747316638	599.692394550783	0.346309281712245	0.0086189330451307	1
ARNT2	138.634761584047	0.766487099303864	0.000875103121794556	138.634761584047	-0.0369963383459555	0.884832369735894	1
DALRD3	358.267165491017	0.504543313840618	0.000878857669415934	358.267165491017	-0.299132778003376	0.0732455452107927	1
PAGR1	593.603920555064	-0.433329825840366	0.000879743638062988	593.603920555064	-0.184422643690525	0.216693139703451	1
WDR5B	92.4331559144807	0.916731789867725	0.000880532157963525	92.4331559144807	0.0275079995350883	0.913743557414995	1
KAZN	224.78003518788	0.622293254801205	0.000882751017210087	224.78003518788	0.141579965587574	0.480888712103817	1
UNC45A	1544.82514991466	0.294638734999134	0.000883905983300782	1544.82514991466	-0.146333995719059	0.186448633761719	1
UBB	10302.9244294521	0.205733036396606	0.000886327990475461	10302.9244294521	-0.218222644202449	0.000866776984175364	1
MECP2	914.205825608888	0.350333383418572	0.000891796789505544	914.205825608888	-0.0606536450994879	0.720780721931984	1
NTNG2	32.8931491168497	1.52293885290415	0.000894800922509313	32.8931491168497	-0.0843920823596976	0.541813366703777	1
SPPL2A	861.307504929755	0.377915319549691	0.000894800922509313	861.307504929755	0.814715689700031	9.23566322686276e-14	1
SEC61G	810.189349571996	-0.395526601177627	0.000898118038556694	810.189349571996	0.146669924895002	0.30111765867178	1
OSBPL3	816.205177788531	-0.406899513179106	0.000902542365408907	816.205177788531	-0.0167836188416904	0.940293320743069	1
ETFDH	225.003634320043	-0.667507795388129	0.000903541011677158	225.003634320043	0.0431347247830619	0.861151363008967	1
NR4A3	29.0760195381692	1.58895141246355	0.000903750783762285	29.0760195381692	-0.0703178403852007	0.604826447028771	1
BTF3L4	1151.55150057561	-0.326142994403169	0.000904815292125319	1151.55150057561	0.0231252136726773	0.904236023859191	1
RBM14	521.127058989605	-0.465933692299555	0.000904815292125319	521.127058989605	-0.00731829899520246	0.979016722800491	1
ARHGAP42	426.12953885466	-0.526938835434115	0.00090526535695144	426.12953885466	0.616260425771017	6.86885227077194e-05	3
AL662884.1	448.678085221875	0.482695056703121	0.000905443160283881	448.678085221875	0.00273842595706647	0.991484876683752	1
ANKRD19P	250.781773379218	0.61565908944932	0.000910240534393661	250.781773379218	-0.0807213526105961	0.71720993508123	1
AL590556.3	78.2451265413707	-1.02699637155479	0.000910577316034557	78.2451265413707	-0.107184005952337	0.596489594195253	1
AC078923.1	105.79046116519	0.849472102906955	0.000912858068121583	105.79046116519	0.0271449516334013	0.917069489763178	1
PTPN21	222.335891510093	0.652037817618969	0.000914642053089808	222.335891510093	0.464757341243146	0.0225580022126963	1
ZNF445	692.997263465432	0.395345742968312	0.000915161624455929	692.997263465432	-0.150314988029841	0.310864898558103	1
ZMYND19	323.197281134831	-0.550583841543031	0.000919766368374605	323.197281134831	0.0892338070774947	0.662316741681148	1
SLC39A8	450.092387467855	-0.471634896733101	0.00092071914465958	450.092387467855	0.188093414140832	0.231288363712334	1
ADAM22	291.56408501963	0.570045226734629	0.000924484821762142	291.56408501963	-0.115093189267261	0.567102225937177	1
SNHG29	9875.49361133536	0.216255780596874	0.00092465216386873	9875.49361133536	-0.183282104490877	0.0116108763476437	1
DYSF	31.6394416858023	1.53097942924765	0.000924979601891903	31.6394416858023	0.00826776621542022	0.966955611721151	1
RELB	413.758420284112	-0.691435551064972	0.000926267141085966	413.758420284112	3.37110627252665	9.10998055262515e-99	1
SNX29	172.292648772873	0.699545783677913	0.000929233727990932	172.292648772873	0.0427807901722422	0.866708662580685	1
ZNRD2	579.831015126629	-0.412506160178274	0.000932871286394949	579.831015126629	-0.317304453125746	0.0166222601735695	1
NGDN	352.471107124238	-0.519134778554703	0.000934350240853933	352.471107124238	0.153921378187568	0.378657716942389	1
RFT1	404.538310327109	-0.489495100325934	0.000934867116824187	404.538310327109	0.134922571470635	0.439177743021591	1
SECISBP2	783.489165605064	-0.387376563182311	0.000937601937821086	783.489165605064	-0.000812941831181065	0.996946740021342	1
SKP1	2651.64088075877	0.266800795151474	0.000937659692094655	2651.64088075877	0.0898454102945775	0.456610904343592	1
GPRIN3	34.9236718193871	1.40969662930341	0.000939005192943188	34.9236718193871	-0.21915740486461	0.156739773163117	1
POLR2K	937.041002748285	-0.396002023955978	0.000939005192943188	937.041002748285	0.0741752119602542	0.67018797274204	1
RWDD3	186.176308216504	0.676227663455349	0.000942524935077209	186.176308216504	-0.00797310255434651	0.979335530465065	1
SRD5A1	338.915257829556	0.528422958338506	0.000944735425929451	338.915257829556	0.0267844734994684	0.915606455113736	1
APPL1	762.443458394187	-0.387348262542139	0.000949773818476542	762.443458394187	-0.086775990629871	0.596489594195253	1
H2BC18	44.1920470083574	-1.33658306875598	0.000952390794924308	44.1920470083574	-0.0736796612908513	0.694788239256174	1
SLF2	1086.95182469305	-0.363813029953102	0.000957814274880385	1086.95182469305	-0.140983362668156	0.286799603977643	1
DDX5	6272.18452570472	0.224823731510852	0.000958439313128462	6272.18452570472	0.144133675473893	0.0742092076948319	1
ZNF33B	491.793464849346	0.442482298654309	0.000961631883067519	491.793464849346	0.12758991410225	0.451066912352023	1
AC093010.2	1655.19454994266	0.295100061666562	0.000964408189165247	1655.19454994266	0.284017804635514	0.00250122402024661	1
BCLAF3	143.945593884756	0.743829642691919	0.000964456725639347	143.945593884756	-0.0134304676040554	0.961869236366374	1
DOCK7	1016.73729537466	-0.333739963306674	0.000965154234746193	1016.73729537466	0.099337908051208	0.470805084893673	1
ZSCAN12	37.2886522660325	-1.499421470841	0.000965154234746193	37.2886522660325	-0.0375430601479701	0.849717727773656	1
PIGW	198.328903959506	-0.68103744928006	0.000968004961566603	198.328903959506	0.175183016391065	0.372337948445657	1
CNOT7	2215.57605943765	-0.26612461322244	0.000968071173415581	2215.57605943765	0.122707150728695	0.2282836576113	1
CDC25B	2826.00277000985	-0.266235431475927	0.000970868273755296	2826.00277000985	-0.580381251147135	8.83080375135038e-14	1
LINC01814	37.909215628166	1.49609433260732	0.000976648718941726	37.909215628166	-0.0257256575669202	0.886137306789415	1
UTP20	575.42876886374	-0.441232125083491	0.000976648718941726	575.42876886374	0.21941753610497	0.130169946022587	1
SCARF1	28.4045508527718	1.63773818206338	0.000977142457983745	28.4045508527718	-0.0128120639443667	0.941870135477531	1
IRAK2	236.079269069986	-0.953022308893419	0.000982339671347495	236.079269069986	3.28226427308839	6.58097311358396e-47	1
FSCN1	3230.34393013868	-0.232126669001607	0.000982854225969031	3230.34393013868	-0.253994349315666	0.000573788672010313	1
GRHL3	21.9169612388692	1.89852087747956	0.000988435534730944	21.9169612388692	0.0059256711164311	0.975163578138976	1
HRAS	372.93684272864	-0.506355369729733	0.000991597911261806	372.93684272864	-0.0370333618192343	0.876573259205965	1
SAT2	267.540390324643	0.567817968274536	0.000994535938142249	267.540390324643	-0.123830772870163	0.533631663873211	1
TOMM22	1590.86231744024	-0.334589728439036	0.000999288408256577	1590.86231744024	0.0683413508991741	0.654793927668801	1
S100A14	1410.29915150844	-0.328665203017091	0.00100258072733066	1410.29915150844	-0.0115825101809721	0.953739293249835	1
PIGL	164.109825387586	-0.738899209445971	0.00100438827909886	164.109825387586	0.0646037045365153	0.783467179737258	1
CDKL5	122.261585573923	0.819089141134545	0.00100471883997939	122.261585573923	0.00319995997847383	0.991015189309174	1
ZNF507	748.008498905639	-0.384286979823525	0.00100471883997939	748.008498905639	0.0743855173324659	0.661032915714633	1
BABAM1	1027.51846935847	-0.331558144003852	0.00100559214977195	1027.51846935847	-0.0042311353116502	0.984949824806601	1
MIR4758	35.3564042136534	1.48165020324397	0.00100559214977195	35.3564042136534	0.0579241889901608	0.726549086356965	1
HEYL	240.627598957951	0.598192475039914	0.0010164551950091	240.627598957951	-0.174172515806879	0.368130900181086	1
PDE9A	287.964360947848	-0.553720817384259	0.00101673130509253	287.964360947848	-0.0364279936968645	0.88295993423943	1
TMED3	650.30102565228	0.428702315591239	0.00101673130509253	650.30102565228	-0.0866202097481361	0.635186842809502	1
NPLOC4	2901.13796332732	-0.253521262874876	0.00101713173407656	2901.13796332732	0.341910822668928	7.34486539456626e-06	1
AL162231.2	89.1327741982253	-0.968298181012462	0.00101785233492969	89.1327741982253	-0.00767538386683185	0.979307823581428	1
FAM149B1	277.090037900735	0.559915591932736	0.00102009427075327	277.090037900735	-0.138774407274432	0.476746524978905	1
NCBP1	835.368874403622	-0.379630404790476	0.0010201335006888	835.368874403622	0.101768126959627	0.510393761890145	1
NF2	1090.46547006237	-0.330254104392929	0.0010217287048595	1090.46547006237	0.0542352645994802	0.737948216137627	1
BICDL1	112.584764410677	-0.844423444203358	0.00102333470967916	112.584764410677	-0.242488997228982	0.247995683069783	1
C11orf54	476.900714278543	0.442507869782166	0.00102799859348085	476.900714278543	0.0128928087265554	0.959750723066702	1
PRRC1	1083.97502890903	0.411428376750353	0.00102889659129328	1083.97502890903	0.0433985321453197	0.836022119446741	1
ATP2B1	1553.24643300712	-0.294936373446199	0.00103078399950612	1553.24643300712	0.0194601529538447	0.913555285397921	1
IL21R	23.6997976051416	-1.96475413929697	0.00103272421123637	23.6997976051416	0.00751125209745242	0.971611847616589	1
LBX2-AS1	35.4838955435236	1.49988616740693	0.00103272421123637	35.4838955435236	-0.0222805373157005	0.902838332350208	1
AC020915.5	423.657541488566	-0.471550607697679	0.0010344370347081	423.657541488566	0.0775679994785118	0.690388325373661	1
TMA16	495.802171003621	-0.454708076007549	0.00103546442656068	495.802171003621	0.166046975799322	0.291065274669952	1
ATP5MC3	2224.38271973461	-0.26913104711109	0.00103571025229733	2224.38271973461	-0.214617868731548	0.0175716181880272	1
PLEKHG2	291.458967221928	-0.549894692244806	0.00103571025229733	291.458967221928	-0.122039232621168	0.522901166324306	1
ZNF621	641.94415207999	0.414693251579608	0.00103664166981886	641.94415207999	0.143871801165207	0.349083337929009	1
SLFN5	1169.41718149096	0.773616987277139	0.00103755363154014	1169.41718149096	0.649139583033126	0.00890885913215715	1
FAM166C	48.5621044739775	-1.34966656733484	0.00103798880322576	48.5621044739775	0.0594777708947269	0.763447537642978	1
RPS19BP1	473.174973074643	-0.453892194806456	0.00104077339179497	473.174973074643	-0.128367344507807	0.449635972674066	1
ARMCX6	119.527930908935	0.829758436079984	0.00104156219607151	119.527930908935	-0.0835061835924748	0.70594611422136	1
RIBC2	29.3820880523974	-1.76461154808841	0.00104156879246006	29.3820880523974	-0.0387836865844227	0.821881652396458	1
ITPKA	68.2481842867291	-1.14144807589429	0.00104657818607825	68.2481842867291	-0.028464479363648	0.904812013727061	1
GADD45GIP1	511.550641572682	-0.443696451483303	0.00104814042996884	511.550641572682	-0.105266317744333	0.545239129261356	1
GRB10	552.436663528327	-0.471454685133889	0.00105163609865974	552.436663528327	0.174688544354997	0.280895314892994	1
HARS1	1039.75471929229	-0.339266434260091	0.00105700637357047	1039.75471929229	0.12136076239111	0.358699149516884	1
PDCD11	2267.3256644413	-0.271198626913456	0.00105708010085724	2267.3256644413	0.291096379629391	0.000572354091120773	1
FGD6	1152.3480942708	-0.375131209689362	0.00105713854275279	1152.3480942708	2.01982246353157	2.37454990451423e-93	1
STEAP3	627.546624726146	0.418217447737788	0.00105956323204042	627.546624726146	-0.0115430109495317	0.962044389105897	1
EPHB4	1144.97839850502	0.314922913008654	0.00106301181724311	1144.97839850502	-0.193618107470332	0.0856910561207967	1
PACS1	772.118130388365	0.362423241424445	0.00106863699077046	772.118130388365	-0.0613335493604771	0.728036438377642	1
FAM171A1	824.814016334917	0.359368478761803	0.00107437157743205	824.814016334917	0.495264976354575	6.40189042006833e-06	1
GASK1B	40.3660115258362	1.36907924350434	0.00107725629910427	40.3660115258362	0.0162044761585069	0.936484655424231	1
BCL2L15	22.8044617130237	1.7376981720791	0.001078492387348	22.8044617130237	-0.0166168359748999	0.915606455113736	1
AC107871.1	385.286483080609	-0.49529969188825	0.00107909925696641	385.286483080609	0.0784391304365132	0.695958745127139	1
HADH	372.203125140168	-0.50101647423119	0.0010832716975472	372.203125140168	-0.38512083035674	0.0162275030128414	1
RHOBTB3	2140.71128526758	-0.258168081333907	0.00108603295045588	2140.71128526758	-0.932466439372854	2.66605910908223e-34	1
GEMIN4	671.66240729569	-0.430887346142143	0.00108742788648049	671.66240729569	-0.0262048419621236	0.909415521338389	1
AL136981.4	251.188481141234	0.605835427724598	0.0010888533039624	251.188481141234	-0.0666176033239843	0.770876277007681	1
IL32	272.269810485833	0.742173944075065	0.00109152895576861	272.269810485833	3.65688109635389	2.48306274556859e-72	1
CASP6	242.392428210075	0.594351600010324	0.00109403522246149	242.392428210075	-0.0656434649482197	0.773065924550328	1
SNHG15	230.187340170163	-0.622860685457034	0.00109615222987304	230.187340170163	0.0593236657482719	0.800670324470544	1
TMEM41A	289.998602282483	-0.554185094342778	0.00109615222987304	289.998602282483	0.028620303701306	0.910533748568347	1
NCOA3	980.614482792636	0.33297482078852	0.00109668079789566	980.614482792636	-0.096235857420542	0.50646320629294	1
PHLDA3	259.002852681244	0.586674668043768	0.00109668079789566	259.002852681244	-0.29709511803696	0.117743122018367	1
ZNRD1	256.16185352531	-0.631463807931682	0.00109668079789566	256.16185352531	0.126004513996608	0.532972415796501	1
OTULINL	162.018249286213	-0.784453561746449	0.00109942027220769	162.018249286213	0.0645537940588514	0.783520974590526	1
NDRG2	236.305451329338	0.628532372037712	0.00110179966767816	236.305451329338	-0.278444796024618	0.157681610066156	1
PHLDB2	3143.51787102002	-0.239937802942334	0.00110220290492791	3143.51787102002	0.327831906187769	6.40665053353872e-06	1
HMGN1	3823.97798875067	-0.21983062693672	0.00110273111640674	3823.97798875067	-0.0523842036465182	0.632036122070156	1
