Cobi_24_1_S54	Cobi_24_2_S55	TNF_24_1_S58	TNF_24_2_S59	UT_24_1_S52	UT_24_2_S53
AL929472.2	1.05929810533721	0	1.0526256328343	0	0.905893189981203	0.835051985079857
INPP5B	257.409439596942	274.419837417988	412.629248071045	416.790996231439	430.299265241072	440.072396137085
AL929472.5	0	0	0	0	0	0
RNU6-584P	0	0	0	0	0	0
AL603790.1	0	0	0	0	0	0
SF3A3	950.190400487476	1053.51983560469	1756.83218120044	1701.450133716	1609.7721985966	1614.99053914444
RNU6-510P	0	0	0	0	0	0
FHL3	175.843485485977	133.529959203389	111.578317080436	125.35873151434	182.084531186222	167.010397015971
UTP11	331.560306970546	342.761942522084	705.259173998979	653.579711314082	616.913262377199	609.587949108296
POU3F1	1.05929810533721	0	0	0	0.905893189981203	1.67010397015971
MIR3659HG	4.23719242134884	6.30850200960892	2.1052512656686	2.14288429939043	3.62357275992481	1.67010397015971
AL139158.1	0	0	0	0	0	0
MIR3659	0	0	2.1052512656686	0	0	0
LINC02786	0	0	0	0	0	0
AL390839.1	0	0	0	0	0	0
AL390839.2	0	0	0	0	0	0
LINC01343	0	0	0	0	0	0
AL513479.1	0	0	0	0	0	0
RNU6-753P	0	0	0	0	0	0
LINC01685	0	0	0	1.07144214969522	0	0
HSPA5P1	2.11859621067442	2.10283400320297	1.0526256328343	5.35721074847608	0.905893189981203	2.50515595523957
AL354702.1	0	0	1.0526256328343	0	0	0
RRAGC	317.789431601163	308.065181469235	384.208355984519	332.147066405517	286.26224803406	280.577466986832
AL139260.2	314.611537285151	330.144938502867	449.471145220245	408.219459033877	324.309762013271	362.412561524658
AL139260.1	8.47438484269767	5.25708500800743	0	0	4.52946594990602	3.34020794031943
MYCBP	301.899960021105	343.813359523686	535.786447112658	518.578000452485	404.028362731617	420.031148495168
AL139260.3	145.123840431198	158.763967241824	241.051269919054	240.003041531728	189.331676706072	210.433100240124
GJA9	0	0	0	0	0	0
RHBDL2	1.05929810533721	1.05141700160149	0	0	0	0
RNU6-605P	0	0	0	0	0	0
AL714019.1	0	0	0	0	0	0
EIF1P2	0	0	0	1.07144214969522	0	0
AKIRIN1	1241.49737945521	1223.84938986413	1336.83455369956	1279.30192673609	1220.23812690468	1106.44388023081
NDUFS5	1409.92577820383	1376.30485509635	1650.51699228418	1569.66274930349	1482.04125880925	1541.50596445742
MACF1	1582.59136937379	1684.37003656558	3866.29394940038	3798.26242066954	3395.28767604955	3209.93983064697
RNU6-608P	0	0	0	0	0	0
RNA5SP44	0	0	0	0	0	0
AL442071.2	0	0	0	0	0	0
AL442071.1	0	0	0	0	0	0
HSPE1P8	0	0	0	0	0	0
BMP8A	100.633320007035	89.3704451361263	54.7365329073835	65.3579711314082	72.4714551984963	60.1237429257497
OXCT2P1	4.23719242134884	3.15425100480446	3.15787689850289	4.28576859878086	3.62357275992481	4.17525992539928
PPIEL	91.099637059	94.6275301441337	45.2629022118748	62.1436446823225	74.2832415784587	65.1340548362289
PABPC4	2939.55224231075	3021.77246260267	4005.2405329345	4209.6962061525	3908.02322157891	3872.97110680038
PABPC4-AS1	0	0	0	0	1.81178637996241	0.835051985079857
SNORA55	8.47438484269767	5.25708500800743	6.31575379700579	3.21432644908565	4.52946594990602	5.01031191047914
HEYL	331.560306970546	333.299189507671	179.998983214665	172.50218610093	231.002763445207	195.402164508687
AL035404.2	0	0	0	0	0	0
NT5C1A	1.05929810533721	0	0	0	0	0.835051985079857
HPCAL4	248.935054754244	243.928744371545	266.314285107077	204.645450591786	212.884899645583	262.206323315075
PPIE	671.59499878379	704.449391072996	796.837604055563	761.795368433299	760.04438639423	799.144749721423
AL035404.1	0	0	0	0	0	0
RNU7-121P	0	0	0	0	0	0
BMP8B	287.069786546384	269.16275240998	217.8935059967	229.288620034776	218.32025878547	255.525907434436
OXCT2	8.47438484269767	7.3599190112104	15.7893844925145	13.9287479460378	4.52946594990602	16.7010397015971
BMP8B-AS1	0	0	0	0	0	0
AL033527.3	2.11859621067442	4.20566800640594	2.1052512656686	3.21432644908565	4.52946594990602	1.67010397015971
AL033527.2	0	0	0	0	0	0
AL033527.4	9.53368294803488	5.25708500800743	10.526256328343	11.7858636466474	9.96482508979324	11.690727791118
LINC02811	0	1.05141700160149	0	0	0	0
TRIT1	315.670835390488	322.785019491656	363.155843327833	386.790616039973	396.781217211767	381.618757181495
AL033527.1	0	0	0	0	0	0
MYCL	176.902783591314	147.198380224208	127.36770157295	143.573248059159	163.060774196617	142.793889448656
MYCL-AS1	0	0	1.0526256328343	0	0	0
AL663070.1	0	0	0	0	0	0
MFSD2A	22.2452602120814	19.9769230304282	76.8416711969037	76.0723926283603	54.3535913988722	75.1546786571871
AL663070.2	0	0	0	2.14288429939043	0	0.835051985079857
CAP1	3767.92336068445	3904.96274394792	4732.604845223	4712.20257435956	4027.60112265643	4103.44545468242
PPT1	761.635337737453	711.809310084206	809.469111649575	742.509409738785	817.115657363045	778.268450094427
OAZ1P1	0	0	0	0	0	0
RLF	796.592175213581	856.904856305211	1106.30954010885	1137.87156297632	1040.8712752884	1261.76354945566
RNU6-1237P	0	0	0	0	0	0.835051985079857
TMCO2	0	0	0	0	0	0.835051985079857
AL050341.2	39.1940298974767	45.2109310688639	39.9997740477033	66.4294132811034	43.4828731190978	60.1237429257497
ZMPSTE24	1030.6970564931	1073.49675863512	1175.78283187591	1233.22991429919	968.399820089906	1034.62940951394
AL050341.1	0	0	0	0	0	0
COL9A2	68.8543768469186	84.1133601281189	43.1576509462062	36.4290330896373	38.0475139792105	31.7319754330346
AL031985.2	0	0	0	0	0	0
SMAP2	245.757160438232	304.910930464431	445.260642688908	395.362153237535	460.193740510451	497.690983107595
AL031985.1	0	0	0	0	0	0
AL031985.4	0	0	0	0	0	0
ZFP69B	6.35578863202325	3.15425100480446	5.26312816417149	7.50009504786651	5.43535913988722	4.17525992539928
AL031985.3	5.29649052668604	5.25708500800743	3.15787689850289	5.35721074847608	6.34125232986842	10.8556758060381
AL603839.4	1.05929810533721	3.15425100480446	1.0526256328343	1.07144214969522	0.905893189981203	1.67010397015971
ZFP69	0	0	1.0526256328343	1.07144214969522	1.81178637996241	1.67010397015971
AL603839.3	1.05929810533721	0	0	0	0.905893189981203	0
EXO5	15.8894715800581	8.41133601281189	9.47363069550868	8.57153719756173	10.8707182797744	9.18557183587843
AL603839.1	0	0	0	0	0	0
AL603839.2	0	0	0	0	0	0
ZNF684	29.6603469494418	31.5425100480446	65.2627892357265	54.643549634456	38.0475139792105	46.762911164472
AL356379.2	0	0	0	0	0	0
AL356379.1	0	1.05141700160149	0	0	0	0
GTF2F2P2	0	0	0	0	0	0.835051985079857
RIMS3	611.21500677957	545.685423831171	281.051043966758	271.07486387289	310.721364163553	301.453766613828
AL031289.2	0	2.10283400320297	1.0526256328343	0	1.81178637996241	0
AL031289.1	2.11859621067442	0	0	0	0	0
NFYC-AS1	4.23719242134884	11.5655870176163	7.36837942984008	3.21432644908565	4.52946594990602	6.68041588063886
NFYC	492.573618981802	467.880565712661	518.944436987309	515.363674003399	589.736466677763	568.670401839383
MIR30E	1.05929810533721	0	0	0	0	0
MIR30C1	0	0	0	0	0	0.835051985079857
KCNQ4	40.2533280028139	38.902429059255	111.578317080436	100.71556207135	47.1064458790226	66.8041588063886
RN7SL326P	0	0	0	0	0	0
CITED4	61.4392901095581	57.8279350880817	36.8418971492004	28.9289380417708	28.0826888894173	23.381455582236
AC119677.1	0	0	0	0	0	0
AL391730.1	0	0	0	1.07144214969522	0	0
AL391730.2	0	0	0	0	0	0
UBE2V1P8	0	0	0	0	0	0
CTPS1	319.908027811837	280.728339427597	1134.73043219537	1105.72829848546	833.421734782707	822.526205303659
SLFNL1-AS1	19.0673658960698	22.0797570336312	26.3156408208574	33.2147066405517	25.3650093194737	25.8866115374756
SLFNL1	2.11859621067442	1.05141700160149	2.1052512656686	5.35721074847608	0	5.01031191047914
SCMH1	221.393304015477	213.437651325102	403.155617375536	408.219459033877	368.69852832235	368.257925420217
RPL23AP17	0	0	0	0	0	0
AC093151.7	0	1.05141700160149	0	0	0.905893189981203	0.835051985079857
AC093151.2	3.17789431601163	0	1.0526256328343	0	0	1.67010397015971
AC093151.1	0	0	0	0	0	0
AC093151.5	0	0	0	0	0	0
FOXO6	111.226301060407	140.889878214599	47.3681534775434	56.7864339338464	72.4714551984963	75.989730642267
FOXO6-AS1	1.05929810533721	2.10283400320297	1.0526256328343	1.07144214969522	0	0.835051985079857
RNA5SP45	0	0	0	0	0	0
EDN2	25.423154528093	13.6684210208193	0	0	0.905893189981203	1.67010397015971
HIVEP3	104.870512428384	109.347368166555	116.841445244607	120.001520765864	252.744200004756	205.422788329645
AL445933.2	0	0	0	0	0	0
AL445933.1	0	0	0	0	0	0
AC119676.1	0	3.15425100480446	1.0526256328343	0	11.7766114697556	8.35051985079857
AL158216.1	0	2.10283400320297	7.36837942984008	0	2.71767956994361	1.67010397015971
HNRNPFP1	0	0	0	0	0	0
AC114492.1	0	0	0	0	0	0
GUCA2B	0	0	0	0	0	0
GUCA2A	0	0	0	0	0	0
FOXJ3	1082.60266365463	1180.74129279847	1175.78283187591	1116.44271998242	1115.15451686686	1134.00059573845
AC096540.1	0	1.05141700160149	0	0	0	0.835051985079857
RIMKLA	266.943122544977	236.568825360334	367.36634585917	355.718793698812	402.216576351654	546.959050227306
AL513331.1	0	0	0	0	0	0
ZMYND12	13.7708753693837	15.7712550240223	0	3.21432644908565	5.43535913988722	3.34020794031943
PPCS	796.592175213581	814.848176241152	544.207452175332	538.935401296694	531.759302518966	549.464206182546
CCDC30	51.9056071615232	42.0566800640594	18.9472613910174	20.3574008442091	36.2357275992481	30.0618714628749
RPS3AP11	0	0	0	0	0	0
TMSB4XP1	0	1.05141700160149	0	0	0	0
RNU6-536P	0	0	0	0	0	0
AL445669.1	0	0	0	0	0	0.835051985079857
PPIH	367.576442552011	362.738865552513	736.837942984008	789.652864325374	773.632784243948	840.897348975416
AC098484.4	8.47438484269767	2.10283400320297	2.1052512656686	7.50009504786651	3.62357275992481	1.67010397015971
AC098484.2	4.23719242134884	1.05141700160149	7.36837942984008	0	2.71767956994361	1.67010397015971
YBX1	11705.2440639762	11285.9100951904	17331.4810446167	17174.1462174646	15901.1431637401	16610.8540872085
CLDN19	0	0	0	0	0	0
P3H1	370.754336868023	413.206881629384	351.576961366655	288.217938268013	361.4513828025	333.185742046863
C1orf50	153.598225273895	145.095546221005	96.8415582207554	96.4297934725694	131.354512547274	115.23717394102
AC098484.3	82.6252522163023	85.1647771297204	56.8417841730521	58.9293182332369	84.2480666682519	80.1649905676663
AC098484.1	0	0	0	0	0	0
TMEM269	18.0080677907326	24.1825910368342	9.47363069550868	16.0716322454282	21.7414365595489	25.8866115374756
SVBP	103.811214323046	116.707287177765	76.8416711969037	110.358541418607	124.107367027425	119.41243386642
ERMAP	216.096813488791	192.409311293072	72.6311686655665	62.1436446823225	116.860221507575	87.680458433385
AL512353.1	16.9487696853953	22.0797570336312	10.526256328343	9.64297934725694	15.4001842296805	15.0309357314374
ZNF691	82.6252522163023	107.244534163352	57.8944098058864	53.5721074847608	88.7775326181579	85.1753024781454
AL512353.2	0	0	0	0	0	0
AL512353.3	0	0	0	0	0	0
ATP6V1E1P1	7.41508673736046	11.5655870176163	6.31575379700579	5.35721074847608	8.15303870983083	5.01031191047914
SLC2A1	1438.52682704793	1415.2072841556	2339.98678179064	2523.24626253223	3775.76281584166	4244.56924016091
ATP6V0CP4	0	2.10283400320297	1.0526256328343	0	0	0.835051985079857
SLC2A1-AS1	12.7115772640465	19.9769230304282	7.36837942984008	13.9287479460378	28.0826888894173	24.2165075673159
AC099795.1	2.11859621067442	1.05141700160149	0	3.21432644908565	0.905893189981203	0.835051985079857
RNU6-880P	0	0	0	2.14288429939043	0	3.34020794031943
AL161637.2	0	0	0	0	0	0
AL161637.1	0	0	0	0	0	0
FAM183A	0	1.05141700160149	0	0	0.905893189981203	0.835051985079857
EBNA1BP2	854.853571007128	848.493520292399	1657.88537171402	1521.44785256721	1542.73610253799	1498.91831321834
MIR6733	0	0	3.15787689850289	2.14288429939043	0.905893189981203	1.67010397015971
CFAP57	32.8382412654535	27.3368420416386	9.47363069550868	5.35721074847608	13.588397849718	8.35051985079857
RNA5SP46	0	0	0	0	0	0
TMEM125	210.800322962105	185.049392281862	53.6839072745492	67.5008554307986	99.6482508979324	63.4639508660691
C1orf210	80.5066560056279	82.0105261249159	70.5259173998979	86.7868141253125	102.365930467876	76.8247826273468
TIE1	1.05929810533721	1.05141700160149	1.0526256328343	1.07144214969522	0.905893189981203	0.835051985079857
MPL	10.5929810533721	11.5655870176163	7.36837942984008	5.35721074847608	2.71767956994361	3.34020794031943
AL139289.2	0	2.10283400320297	0	2.14288429939043	2.71767956994361	0.835051985079857
AL139289.1	18.0080677907326	23.1311740352327	26.3156408208574	24.64316944299	37.1416207892293	33.4020794031943
CDC20	1046.58652807316	1091.37084766234	3850.50456490786	4009.3365241595	3523.0186158369	3817.02262380003
ELOVL1	858.031465323139	866.367609319624	1237.88774421313	1293.23067468213	1022.75341148878	987.031446364391
MIR6734	3.17789431601163	0	5.26312816417149	6.4286528981713	5.43535913988722	3.34020794031943
MED8	170.546994959291	173.483805264245	464.207904079925	436.076954925953	385.004605742011	363.247613509738
MED8-AS1	0	2.10283400320297	1.0526256328343	1.07144214969522	0	1.67010397015971
SZT2	548.716418564674	546.736840832773	478.944662939606	480.006083063457	497.335361299681	423.371356435488
SZT2-AS1	1.05929810533721	0	1.0526256328343	0	0.905893189981203	0.835051985079857
MIR6735	0	0	0	0	0	0
HYI	84.7438484269767	89.3704451361263	109.473065814767	93.2154670234838	61.6007369187218	70.144366746708
HYI-AS1	3.17789431601163	2.10283400320297	4.21050253133719	3.21432644908565	5.43535913988722	5.01031191047914
PTPRF	5846.26624335606	5946.814561058	5921.01918469292	6177.93543514262	5040.38970905542	4844.97161743333
KDM4A	1358.0201710423	1409.95019914759	1136.83568346104	1160.37184811992	1362.46335773173	1151.53668742512
AL451062.4	752.101654789418	808.539674231543	695.785543303471	678.222880757072	808.962618653215	677.227159899764
KDM4A-AS1	3.17789431601163	7.3599190112104	18.9472613910174	12.8573057963426	8.15303870983083	12.5257797761979
ST3GAL3	34.9568374761279	39.9538460608565	81.0521737282409	62.1436446823225	72.4714551984963	62.6288988809893
AL451062.1	0	0	0	0	0	0
AL451062.3	0	0	0	0	0.905893189981203	0
AL451062.2	1.05929810533721	0	0	0	0	0
MIR6079	0	0	0	1.07144214969522	0	0
SHMT1P1	0	0	0	0	0	0
ARTN	32.8382412654535	30.4910930464431	244.209146817557	313.932549860698	150.37826953688	131.938213642617
AL357079.1	5.29649052668604	5.25708500800743	4.21050253133719	5.35721074847608	3.62357275992481	5.845363895559
AL357079.3	4.23719242134884	2.10283400320297	3.15787689850289	6.4286528981713	2.71767956994361	7.51546786571871
IPO13	218.215409699465	194.512145296275	268.419536372746	262.503326675328	266.332597854474	241.330023688079
AL357079.2	2.11859621067442	0	0	0	3.62357275992481	0.835051985079857
DPH2	356.983461498639	358.533197546107	566.312590464852	518.578000452485	441.169983520846	402.495056808491
ATP6V0B	579.436063619453	636.107285968899	904.205418604662	855.010835456782	922.199267400865	915.216975647523
B4GALT2	630.282372675639	658.18704300253	949.468320816537	923.583133037276	821.645123312951	805.825165602062
CCDC24	299.78136381043	247.082995376349	112.63094271327	132.858826562207	146.754696776955	162.000085105492
SLC6A9	55.0835014775349	64.1364370976906	139.999209166962	166.073533202758	178.460958426297	111.061914015621
AL139220.2	25.423154528093	12.6170040192178	12.6315075940116	19.2859586945139	29.8944752693797	9.18557183587843
AL139220.1	0	0	0	0	0	0
KRT8P47	0	0	0	0	0	0
RN7SL479P	0	0	0	0	0	0
KLF17	0	0	0	0	0	0
AL356653.1	0	1.05141700160149	0	1.07144214969522	0.905893189981203	1.67010397015971
KLF18	1.05929810533721	0	1.0526256328343	1.07144214969522	1.81178637996241	2.50515595523957
AL359839.2	0	0	0	0	0	0
AL359839.1	0	0	0	0	0	0
OOSP1P1	0	0	0	0	0.905893189981203	0.835051985079857
AL035417.1	0	0	0	0	0	0
AL035417.2	0	0	2.1052512656686	1.07144214969522	1.81178637996241	1.67010397015971
DMAP1	367.576442552011	328.042104499664	164.20959872215	161.787764603978	244.591161294925	214.608360165523
ERI3	438.549415609604	439.492306669421	574.733595527527	543.221169895475	592.454146247707	581.19618161558
ERI3-IT1	2.11859621067442	2.10283400320297	3.15787689850289	3.21432644908565	0.905893189981203	0
RNU6-369P	0	0	0	0	0	0
RNF220	758.457443421442	753.865990148265	763.153583804866	795.01007507385	824.362802882895	789.124125900465
MIR5584	0	0	0	0	0	0
TMEM53	132.412263167151	115.655870176163	45.2629022118748	66.4294132811034	85.1539598582331	75.989730642267
ARMH1	120.759984008442	88.3190281345248	7.36837942984008	4.28576859878086	12.6825046597368	7.51546786571871
RNU5F-1	2.11859621067442	3.15425100480446	4.21050253133719	3.21432644908565	1.81178637996241	1.67010397015971
RNU5D-1	3.17789431601163	1.05141700160149	1.0526256328343	3.21432644908565	0	2.50515595523957
KIF2C	363.339250130663	412.155464627783	2367.35504824434	2401.10185746698	2438.6644674294	2465.90851194082
AL592166.1	15.8894715800581	10.5141700160149	12.6315075940116	16.0716322454282	22.6473297495301	20.0412476419166
RPS8	12929.792673746	14139.4558375368	12203.088961448	12614.0884283618	13289.4530970243	13182.9656884557
SNORD55	7.41508673736046	7.3599190112104	15.7893844925145	11.7858636466474	17.2119706096429	13.3608317612777
SNORD46	5.29649052668604	5.25708500800743	5.26312816417149	3.21432644908565	7.24714551984963	5.01031191047914
SNORD38A	13.7708753693837	17.8740890272253	11.5788819611773	13.9287479460378	14.4942910396993	14.1958837463576
SNORD38B_1	11.6522791587093	4.20566800640594	5.26312816417149	4.28576859878086	5.43535913988722	7.51546786571871
SNORD38B_2	11.6522791587093	4.20566800640594	5.26312816417149	4.28576859878086	5.43535913988722	7.51546786571871
RPS15AP11	0	0	0	0	0	0.835051985079857
BEST4	4.23719242134884	10.5141700160149	2.1052512656686	2.14288429939043	3.62357275992481	5.845363895559
PLK3	95.3368294803488	115.655870176163	544.207452175332	588.221740182674	495.523574919718	431.721876286286
TCTEX1D4	4.23719242134884	1.05141700160149	0	1.07144214969522	5.43535913988722	2.50515595523957
BTBD19	67.7950787415814	59.9307690912847	41.0523996805376	45.0005702871991	82.4362802882895	53.4433270451108
PTCH2	13.7708753693837	9.46275301441337	12.6315075940116	10.7144214969522	14.4942910396993	11.690727791118
RNU5E-6P	0	1.05141700160149	1.0526256328343	1.07144214969522	0	0.835051985079857
AL136380.1	0	5.25708500800743	0	0	2.71767956994361	0
EIF2B3	76.269463584279	62.0336030944877	166.314849987819	178.930838999101	174.837385666372	166.175345030892
RNA5SP47	0	0	0	0	0	0
CCNB1IP1P1	0	0	0	0	0	0
PPIAP35	0	0	0	0	0	0
MRPS17P1	0	0	0	0	0	0
HECTD3	564.605890144732	507.834411773518	442.102765790405	426.433975578696	452.946594990602	408.34042070405
UROD	692.780960890535	697.089472061785	676.838281912453	622.50788897292	738.302949834681	783.278762004906
ZSWIM5	70.972973057593	79.9076921217129	33.6840202506975	34.2861487902469	64.3184164886654	56.7835349854303
OSTCP5	0	0	0	0	0	0
LINC01144	3.17789431601163	3.15425100480446	2.1052512656686	6.4286528981713	7.24714551984963	7.51546786571871
HPDL	0	0	0	0	0	0
MUTYH	161.013312011256	173.483805264245	243.156521184723	253.931789477766	236.438122585094	236.3197117776
AL451136.1	191.732957066035	206.077732313891	294.735177193603	288.217938268013	259.991345524605	266.381583240474
TOE1	79.4473579002907	89.3704451361263	118.946696510276	129.644500113121	117.766114697556	126.927901732138
