gene  baseMean	log2FoldChange	lfcSE	pvalue	padj
EPN3	64.3199521002088	-0.439790445598133	0.311693186274845	0.0219273136217311	0.0843296737360616
HPRT1	240.895501943452	-0.269584288490381	0.138786149766151	0.0219440638809943	0.0843721269260926
KIF14	330.840793762007	-0.248822179937237	0.124222192633826	0.0219790134307189	0.0844721386704999
CR2	28.5959663062614	-0.506468810681197	0.511860330097708	0.0219815123916465	0.0844721386704999
PARD6G-AS1	9.72069099030515	0.266273256537458	0.457441534343797	0.0219942752220236	0.084499202491478
TEAD2	96.8966963722816	-0.379059711363255	0.229677974752357	0.0220158429140996	0.0845600705998646
MT-ND4L	26564.0263898149	0.18547142957677	0.0871866184875266	0.0220508970900999	0.0846726934793231
FUCA1	270.397348123241	0.279952392438575	0.145002331291888	0.0220686434251554	0.0847188151445934
YIPF1	108.933286926972	0.367152108441594	0.220425590217379	0.0220909154894043	0.0847822820497482
FARS2	21.3882155022029	-0.500721020729876	0.62618792923578	0.0221003585355763	0.0847964925422165
SHISA8	15.1881803398267	-0.446894196867635	0.727360328603609	0.0221101853523422	0.0848121677550765
KCTD15	106.057773104931	-0.367654399229834	0.219633710933697	0.0221671171080193	0.0850084771338683
SESN2	349.769061605704	0.269510550868186	0.138160642985627	0.0222163459327558	0.0851751523796182
MGAM	11.4591572765888	0.249126863421049	0.429783232621171	0.0222307255650704	0.0852081676303115
TRIM56	272.086587718566	-0.289548508615446	0.154557261585274	0.0222628684195202	0.0853092327608695
CCDC85C	295.717294005643	-0.26376125778252	0.135953090478909	0.0223036027042321	0.0854431584924575
WWOX	22.3764591768208	-0.495482818345332	0.572636792775375	0.022316458731644	0.0854702432937115
RAP1GDS1	204.854689615428	-0.321977196549112	0.17588725067661	0.0223507055407329	0.0855792177935995
RPL19	8004.38703922666	0.179511386902656	0.0831839822488782	0.022366342603891	0.0856168989232129
CDK13	285.059216555856	0.288662849070967	0.152159156183167	0.0223835350990365	0.0856605130784889
LCMT1	219.757378166519	0.297967807036221	0.158466259581094	0.0224152872369305	0.0857598091333688
SHROOM1	27.946645787964	-0.501586782833959	0.53222479292247	0.0224349775572736	0.085812917782508
ERFE	35.4806298152051	-0.492989186128392	0.461881698566194	0.022441511965105	0.085815691107567
TADA2A	101.356348379943	0.365364604669565	0.219737523613112	0.022477915922485	0.0859326537285064
PARP8	130.35177770819	0.352505469556358	0.206992751087089	0.0224870640192931	0.0859453841379038
C1QTNF6	75.8007895523346	0.406902821425217	0.271100152544718	0.0225684409926149	0.0862340947601932
AFG3L1P	139.084213925132	0.359248715351172	0.213865588694133	0.0226186130187284	0.0864034526797664
RASA2	180.120148456604	0.307009822924248	0.16627780317075	0.0226361894588688	0.0864482395776655
CIB1	438.943396406875	0.250512149162709	0.125275319256772	0.0226437428353872	0.0864522903770004
AC244197.3	769.015606061953	0.207218340134068	0.0990772228414708	0.0226489550337796	0.0864522903770004
SMAP1	29.1502590876245	0.482157712128681	0.459490542441942	0.0226720696828872	0.0864958195649819
TMEM102	64.4928749586129	-0.418602455096661	0.2858171775961	0.0226676138561486	0.0864958195649819
GMIP	93.0430468444212	0.378424047459159	0.235609976665579	0.0226854613638311	0.0865245637145656
FZD3	84.3168045325461	-0.403527832876932	0.25938443098101	0.0227085109259772	0.0865901196175877
NAT8L	66.5889133339543	-0.408825957967763	0.283656880339161	0.0227181836116729	0.0866046473062276
KDM3A	397.687262946499	0.233916536073773	0.116463498866376	0.0227272892517253	0.0866170064051822
AL031282.2	164.613817636595	0.343482872232327	0.19872145526766	0.0227695018193366	0.0867555019023061
SMG5	347.092534096473	0.252243546278375	0.124979315108674	0.0227953216624433	0.0868011947559306
CSNK1D	1110.08796000663	0.188288112412726	0.0860526235637338	0.0227991223702282	0.0868011947559306
RHPN2	462.800900574971	0.23432352962205	0.117612431759668	0.0227957356249757	0.0868011947559306
CNGA1	9.15413432614703	-0.259503066930861	0.449555739045213	0.0228547586181801	0.086968185035486
AP3M1	280.416519021735	-0.274415681933009	0.142255709273637	0.022853194445635	0.086968185035486
MRPS18A	135.738646027599	-0.33651058545339	0.195192226744049	0.022871340000294	0.0870088680103896
SPDL1	113.34007830834	-0.363370209848103	0.215693735625655	0.0229088065452933	0.0871239963765333
ORC6	112.235091308621	-0.354895262960043	0.209514016894564	0.022913398722098	0.0871239963765333
FO393411.1	83.8788820769281	-0.435136930638208	0.317364105881259	0.0229218791538642	0.087133813397036
MAD2L1BP	128.172729378001	0.358332365954389	0.212533466315146	0.0229592016571349	0.0872532356262406
ZHX1	104.595520093419	0.35411680881343	0.209978769006341	0.0229888123450156	0.0873432962861549
TOMM34	274.626676522219	-0.295963490504468	0.159411705753456	0.0230127361884493	0.087411709687779
RPS6KA3	446.975656209489	0.238540226527049	0.120086886039537	0.0230338002251936	0.0874692280016864
PDE5A	63.7441077791972	0.413252846856096	0.283220775662092	0.0230527914129972	0.0875188472764827
AC254633.1	22.9634209573859	0.470352452420686	0.595801884055099	0.0230719724841089	0.0875600336034407
AL451164.2	208.822829614207	-0.30379697481214	0.165067210471543	0.0230814223430678	0.0875600336034407
ZNF75D	38.760718358693	-0.462135762754617	0.374925393819313	0.0230778488531695	0.0875600336034407
TBKBP1	156.412662510943	0.321100910667657	0.180811682719666	0.0231019201960909	0.0876152927180114
KLF2	192.270194555682	-0.303502733453906	0.165124550451917	0.0231846066997693	0.0879063167784889
AKIRIN1	672.349853023581	0.209418384225619	0.0999798699817156	0.0232311425223692	0.0880601584142771
DNAJC27	42.9391730522795	0.449927809527661	0.354197790692489	0.0232835803148552	0.0882362874322836
AC098650.1	8.01042516882567	0.245571666323198	0.423373434792928	0.0232988323545151	0.0882714417904326
LINC02210	178.115030568623	-0.305495997739337	0.169071584699906	0.0233329313976703	0.088377964770868
PRMT1	1959.98063413238	-0.199057201955752	0.0939709187245534	0.0233599444847988	0.0884576005971412
BCAR1	156.90899909944	-0.325924087681373	0.179309693591906	0.0233829427739291	0.0885219965803386
GPR63	24.4309181414261	-0.482606043056312	0.594104160622688	0.0234020273587614	0.0885715470519149
ATP11B	555.454845471279	0.221739990296274	0.10837742115964	0.0234120356402478	0.0885867291182737
AL035078.4	667.561894736764	-0.209297910031435	0.100947756394246	0.0234298783997766	0.0886315400055059
ENDOD1	570.154948461842	-0.223219515713608	0.10966914685376	0.0234624120115476	0.088716828020044
DYRK2	394.073016984958	0.24821371147125	0.125164743800014	0.0234644358972591	0.088716828020044
PEPD	137.0131989401	-0.347753154580279	0.204975163147447	0.023493263805268	0.0888030944041504
CNOT6L	455.387068626903	0.2368898965638	0.117539787367409	0.0235162673953217	0.0888673067187752
REXO4	131.021072907888	-0.328838613436967	0.187728046479088	0.0235237342036625	0.0888727881474432
PPIB	2617.98997195826	0.186142669632019	0.0883397964263612	0.0235356020835668	0.0888948897924953
PPP1R42	166.693743257822	0.323479050095807	0.181236053436444	0.0235526020565159	0.0889136308660499
AL158066.2	8.56360518328904	0.251604396033451	0.431524358393909	0.0235517734544319	0.0889136308660499
PITX1	101.884894576107	-0.362216304793402	0.221975149312587	0.0235722209746636	0.0889636867486463
UBE2C	521.422118036166	-0.286937403913044	0.152541588462557	0.0235779064189649	0.0889636867486463
EXT1	317.368115487908	0.272152102148455	0.14119820177034	0.0236036237178104	0.0890379799692277
TP53I3	46.6140352080621	-0.449186483936212	0.351503873451734	0.0236318118122546	0.0890988065570762
LNCOC1	14.2569035400425	-0.348580236113351	0.591379282426917	0.0236291091969518	0.0890988065570762
RPF2	507.661239831259	0.251643921286045	0.124987154126626	0.0236443120936805	0.0891231891420896
PPFIA1	480.47164330488	0.227807571544118	0.111731828381592	0.0236631535798885	0.0891519831935723
USP28	194.08669798241	0.301671275412766	0.16434040742908	0.0236640215341184	0.0891519831935723
TSPYL1	680.681066986284	-0.217011168130927	0.104260520295991	0.0236842832196877	0.0892055664766002
H1-10	711.32890905569	-0.212931113923706	0.102802874921361	0.0237102850884079	0.0892807370191083
USP37	236.54518925875	0.280316779196378	0.147777196095522	0.0237311417076619	0.089336499823033
INPP5F	322.957253123007	0.251196020793745	0.127633226103054	0.0237553506404158	0.0893593174586764
TPT1	15137.713288831	0.212214869065066	0.102604193765384	0.0237501055529874	0.0893593174586764
AF111169.1	28.3029781069585	-0.478889679658119	0.462596526340281	0.0237442860528234	0.0893593174586764
ATG16L1	241.593479880645	0.272447726306042	0.142080442909156	0.0238097535427054	0.0895399286723942
ZBED4	275.704257004481	-0.268449567789	0.135931722821998	0.0238154873919467	0.0895399286723942
ARHGAP27	180.858094084379	-0.303451308376351	0.165642097918065	0.0238372731390189	0.0895990327759765
ZNF738	7.14227556091092	-0.21885600022503	0.388899644884038	0.0238456396572678	0.0896076797296262
RAD54L2	350.380672343603	0.240471108924193	0.119559308240831	0.0239081229491756	0.0897157099327942
TET2	96.6902670234941	0.366807403151285	0.227443499736739	0.0238961146842856	0.0897157099327942
ZNF107	21.0684155749936	-0.477156624586831	0.607538368596286	0.0239060136212469	0.0897157099327942
GLRX5	296.075058682902	-0.27171585547802	0.139886916076962	0.0239060484391213	0.0897157099327942
AC008687.8	19.9537912377262	0.448097510858911	0.625894641251733	0.0238839245933047	0.0897157099327942
GCNA	12.8800180455075	0.25976703937915	0.442820398556926	0.0239108279180484	0.0897157099327942
LRIG3	42.5791182208601	-0.465678890409045	0.37668476866931	0.0239309304288306	0.0897455811083249
RAD23A	944.848258797098	-0.185356681759916	0.0871232808654503	0.0239309398853027	0.0897455811083249
TPST1	134.820905972562	0.32480818971964	0.184952328564788	0.0239712015852826	0.0898281557122768
MEX3C	365.235874060324	-0.251696337046976	0.125294427795274	0.0239705801177399	0.0898281557122768
TOM1	132.580631884261	0.33451951151273	0.194225848209526	0.0239594302802562	0.0898281557122768
KCTD17	57.2509826189979	-0.44138811093277	0.337097643036434	0.0240072189191919	0.0899403088699726
SLC10A7	39.7413591852111	0.444923898592344	0.351276756272594	0.0240264846938769	0.0899896632601291
NAXE	350.209583053582	-0.2495794755222	0.126277064662113	0.0240535268331682	0.0900681111228289
CSNK2A3	257.263330933032	0.287757971736636	0.153815600817297	0.0240608043133207	0.0900725294770332
XYLB	18.1297350551635	-0.458264745514822	0.635282151079189	0.0241094473993789	0.0902317600667912
DNMT3B	252.107623088328	0.29026346329046	0.156110281961657	0.0241164534072922	0.0902351189798686
SAMD4A	240.575256715645	0.303563766265785	0.16652462494697	0.0241285685133513	0.0902575877637949
TSTD1	192.836301669169	-0.314534227804413	0.175555726779214	0.0241479566751356	0.090307244558254
SNORD28	12.7609109408778	0.319543468196467	0.539686898417447	0.0241786092641992	0.0903878218237122
TBC1D25	116.721186411072	0.350850640651452	0.210345381581605	0.0241817405799696	0.0903878218237122
RDH16	11.5565407785674	0.26230719736318	0.44697466153228	0.0242044810250669	0.0904499351637459
DPYSL3	161.973686087926	-0.31397094612381	0.174823311281748	0.0242220846730444	0.0904699455853885
EFR3A	768.272925729611	-0.202781150850145	0.100769263308365	0.0242170212827239	0.0904699455853885
TRAM2	254.637176503211	-0.272044340765885	0.142407318963599	0.0242615821107722	0.0905945629272819
PRPF31	274.206768755814	-0.261370769748846	0.134920685228333	0.024272460899382	0.0906122801126286
ZMYM6	150.590926224822	0.328780832561066	0.186676265725251	0.0243072311725985	0.0907191558569039
GATD3A	54.3960961958632	-0.434507910902891	0.330770794262651	0.0243248371300878	0.0907619333381301
CEP170	379.153196606564	0.236156386289236	0.118669419174649	0.0243359811786048	0.0907805843359469
SEPTIN7P2	50.3200606402999	0.434606946035344	0.33272426130115	0.024401094331278	0.0910004962033927
ARMT1	231.533617959881	0.29806676945773	0.162888274985847	0.024411622985409	0.0910167831248009
PDPK1	236.244832581303	0.275388291768387	0.145104629460794	0.0244188635995393	0.0910208057260647
POLR2J4_1	31.899232047894	0.46694844483497	0.449220929389502	0.0244258013518365	0.0910236976713746
FECH	216.593008356055	-0.300544904814773	0.165133050046756	0.0244561358618359	0.09111375509484
DIPK1B	46.712521844033	-0.460765034302247	0.413268133582458	0.0244759090612659	0.091164429816697
RNASEH1-AS1	21.8047355191886	-0.42626600344046	0.637653265275424	0.0244950198076076	0.0912126122001461
UBE3A	909.924472697863	0.187922780289508	0.0903546620059709	0.0245104724440681	0.0912328942544351
ZNF236	125.309202796324	0.338971987576556	0.198175675270986	0.0245189947326095	0.0912328942544351
COMT	221.491781060318	-0.28104058578991	0.147652967039609	0.0245161960875571	0.0912328942544351
MT1X	52.7681101774265	-0.440862023876772	0.339856467757812	0.0245342909815594	0.0912668210474932
CDK5R2	7.37554912864493	-0.22713965616122	0.400052077009236	0.0245635207167998	0.0913300977495129
ZNF286B	47.5191120310842	0.434166036203109	0.334784436918366	0.024563666284783	0.0913300977495129
RXYLT1	75.4818767867277	-0.390081768106452	0.250467908998141	0.0245772038433389	0.0913574371348271
BTBD8	71.7793133793214	0.409899007666881	0.29017565405104	0.0245933899070768	0.0913946052093933
STK3	417.166184760897	0.229908294592136	0.114285550352952	0.0246116751877998	0.0914395537912925
MT2P1	11.7677956523204	-0.272669999218523	0.468121949289061	0.024627044066851	0.0914736472103404
IGF2BP2	1269.94916277387	-0.185294621490494	0.0859433299774832	0.0246351587578103	0.0914807856134674
SORBS3	289.130442700921	-0.265217448226431	0.140041672772311	0.0246816573812425	0.0916304204161131
IRAK1	554.575465507687	-0.216959702795755	0.107481264591844	0.0247285077297888	0.0917812854734774
LINC00888	36.2643865328839	0.456710381079899	0.397132998075754	0.0247383351282937	0.0917946964368636
CCT8P1	56.4868397978099	-0.426340123589825	0.31699013191153	0.0248104663214821	0.0920392286541771
AC005336.1	39.366519691829	-0.458146065079583	0.394400987316394	0.024829692094618	0.0920874244593765
HBE1	1285.72238705114	0.1955428508136	0.0941680082690439	0.0248581340815198	0.0921697682359967
SKIV2L	293.371643447686	0.266421942310704	0.138315461413292	0.0248821748830035	0.0922357559276608
DEGS1	177.959002000004	-0.295979838442257	0.161363743822351	0.0248960588027044	0.0922640694012919
SVIL-AS1	56.2351580461648	0.421527588166636	0.311411695655796	0.0249048956941466	0.0922736692234596
RPS2P7	20.0716164287316	0.33558440200044	0.558922508137532	0.0249250627526069	0.0923252324427053
C8orf33	511.439495676078	-0.226885416205874	0.113304626217908	0.0249436883202866	0.0923479107436775
ZNF749	54.7732628591643	-0.42177788939072	0.306375213204511	0.0249396338954699	0.0923479107436775
WFDC21P	10.3431256549023	-0.303658109304544	0.513437218382329	0.0249621908783464	0.0923932557391462
SLC25A12	82.2771920127425	-0.382130619120287	0.246156255649723	0.0250031038384616	0.0925215054864116
WDR12	507.205563978993	-0.226247706583682	0.112567967278577	0.0250275433253229	0.0925887478090835
SIK3	162.786452101974	0.323540204239193	0.185474624817161	0.0250362587063301	0.092597800102631
TRPM4	282.884161307672	0.264386750695799	0.138033779049344	0.025052398842687	0.0926343018032974
AC034102.4	8.24705533628126	-0.266420297305776	0.453564313530665	0.0250772768540546	0.092703086508532
ADI1	229.224570633252	-0.280944343177341	0.150231606677855	0.0251328986576546	0.0928396166205308
STK19	59.634273564477	0.43132250870701	0.337361928018678	0.0251330643694491	0.0928396166205308
SNORD36A	46.9570445099581	0.423391520538782	0.315193400822128	0.0251253904686317	0.0928396166205308
SERPINB6	379.567020984497	-0.24076727696237	0.122144102650687	0.0251418112510297	0.0928487089500528
ALAS1	542.655391431545	0.246144340685405	0.12250709255353	0.025152407860223	0.0928591114058235
IQSEC2	191.958145047101	0.293192401600244	0.160153554809853	0.0251572003686776	0.0928591114058235
MIR3658	32.3950914254218	-0.467241936923079	0.454362094484059	0.0251925444452082	0.092966341879744
CSTF2T	129.82503192319	-0.341129862684899	0.199998674242094	0.0252513847893929	0.0931602038234046
KLF6	690.583695946028	0.192939478966253	0.0934157990493563	0.0253243507379728	0.0934060696882233
MLPH	320.588919849002	0.270638478230675	0.143778556547958	0.0254517124094933	0.0938523953352559
POLR2L	218.086883094417	-0.286716609248877	0.15456428154678	0.0254693562493099	0.0938705914458098
AC011825.3	38.9317251993485	-0.456966981529529	0.412233529890615	0.0254683848953336	0.0938705914458098
